val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_METEOR,val_ROUGE_L,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_METEOR,test_ROUGE_L,time,seed,best_model_from
0.1303358929454571,1,3.841843216235821,0.3934731147346239,0.2472387056796786,0.1750161530450668,0.1559345728552041,0.3649275770396082,0.4388183674517034,0.2744446474930173,0.1964873547939606,0.1489260932511788,0.1718906550559083,0.3753289117198013,Fri Mar 29 00:31:09 2024,9233,val
0.1240027533770973,17,0.8001122094117679,0.386886290925977,0.2415125199072818,0.1680154254804731,0.1536974664168997,0.3248189961755156,0.4267440081426402,0.2733265362787455,0.1962399788842024,0.1495476927224371,0.1734845481844679,0.3481873521061815,Fri Mar 29 00:31:09 2024,9233,test
0.1303358929454571,1,3.841843216235821,0.3934731147346239,0.2472387056796786,0.1750161530450668,0.1559345728552041,0.3649275770396082,0.4388183674517034,0.2744446474930173,0.1964873547939606,0.1489260932511788,0.1718906550559083,0.3753289117198013,Mon Apr  1 20:19:18 2024,9233,val
0.1240027533770973,17,0.8001122094117679,0.386886290925977,0.2415125199072818,0.1680154254804731,0.1536974664168997,0.3248189961755156,0.4267440081426402,0.2733265362787455,0.1962399788842024,0.1495476927224371,0.1734845481844679,0.3481873521061815,Mon Apr  1 20:19:18 2024,9233,test
0.1302738151127992,1,0.9091688215732574,0.411505051862379,0.2564862736443594,0.1774751058220249,0.16283294527355635,0.3405619676626003,0.46259533960596966,0.29955000725222936,0.2192920118922851,0.17024597969205155,0.18653041085944308,0.3699372115678654,Tue Apr 16 22:32:55 2024,9233,val
0.1302738151127992,1,0.9091688215732574,0.411505051862379,0.2564862736443594,0.1774751058220249,0.16283294527355635,0.3405619676626003,0.46259533960596966,0.29955000725222936,0.2192920118922851,0.17024597969205155,0.18653041085944308,0.3699372115678654,Tue Apr 16 22:32:55 2024,9233,test
